@id;@lat;@lon;name
275237033;54.4335970;18.5672171;Centrum Medyczne "KARDIOTEL"
501556967;54.5222902;18.5426451;Szpital Miejski
674298374;54.6127153;18.2450368;
732096516;54.4474593;18.5403309;
732096523;54.4463574;18.5402354;
732096661;54.4472188;18.5402503;
894541067;54.4446093;18.5659864;Blikpol
1015333592;54.3759442;18.6253612;Samodzielny Publiczny Szpital Kliniczny nr 2
1156813887;54.3653453;18.6233494;
1156813891;54.3649953;18.6272332;
1156813977;54.3649953;18.6237785;
1156813980;54.3644396;18.6192191;
1156813994;54.3650584;18.6217776;
1156814225;54.3648852;18.6245937;
1194319597;54.3959820;18.5607572;
1194319599;54.3965428;18.5630402;
1194319603;54.3954346;18.5608552;
1194319605;54.3944606;18.5610711;
1194319607;54.3950512;18.5596763;
1194319611;54.3946893;18.5598617;
1194319612;54.3944137;18.5614615;
1194319614;54.3945765;18.5618463;
1194319616;54.3946040;18.5640318;
1199382691;54.3582005;18.5854772;
1199382692;54.3581077;18.5857114;
1199382693;54.3582884;18.5859224;
1199382697;54.3582567;18.5860024;
1199382699;54.3582137;18.5859522;
1199382700;54.3581354;18.5861497;
1199382702;54.3582706;18.5863076;
1199382703;54.3583470;18.5861148;
1199382705;54.3583918;18.5861670;
1199382706;54.3583619;18.5862422;
1199382707;54.3586116;18.5865338;
1199382710;54.3587030;18.5863035;
1199382711;54.3584551;18.5860139;
1199382712;54.3584868;18.5859340;
1199382713;54.3585317;18.5859864;
1199382714;54.3586249;18.5857513;
1199382716;54.3584855;18.5855885;
1199382717;54.3583950;18.5858167;
1199382720;54.3583510;18.5857653;
1199382721;54.3583814;18.5856885;
1272526867;54.3223233;18.6320426;
1272526868;54.3222449;18.6321584;
1272526869;54.3223789;18.6324122;
1272526870;54.3224536;18.6323020;
1272995929;54.3223244;18.6323168;
1272995930;54.3222098;18.6324860;
1272995931;54.3223310;18.6327273;
1272995932;54.3224494;18.6325525;
1315963781;54.6126914;18.2447186;
1315963782;54.6129809;18.2447498;
